steps,rewards
19093,9.0
19102,9.0
19110,8.0
19120,10.0
19129,9.0
19139,10.0
19149,10.0
19159,10.0
19169,10.0
19178,9.0
19188,10.0
19198,10.0
19207,9.0
19217,10.0
19226,9.0
19235,9.0
19245,10.0
19255,10.0
19265,10.0
19275,10.0
19285,10.0
19295,10.0
19305,10.0
19315,10.0
19323,8.0
19332,9.0
19342,10.0
19350,8.0
19359,9.0
19368,9.0
19377,9.0
19387,10.0
19396,9.0
19405,9.0
19415,10.0
19425,10.0
19434,9.0
19443,9.0
19452,9.0
19462,10.0
19470,8.0
19479,9.0
19487,8.0
19497,10.0
19505,8.0
19515,10.0
19524,9.0
19533,9.0
19543,10.0
19553,10.0
19562,9.0
19571,9.0
19579,8.0
19589,10.0
19599,10.0
19608,9.0
19618,10.0
19627,9.0
19636,9.0
19646,10.0
19656,10.0
19666,10.0
19675,9.0
19684,9.0
19694,10.0
19702,8.0
19710,8.0
19718,8.0
19729,11.0
19738,9.0
19747,9.0
19756,9.0
19765,9.0
19774,9.0
19783,9.0
19792,9.0
19802,10.0
19811,9.0
19821,10.0
19831,10.0
19840,9.0
19849,9.0
19858,9.0
19868,10.0
19878,10.0
19888,10.0
19898,10.0
19908,10.0
19918,10.0
19928,10.0
19937,9.0
19945,8.0
19954,9.0
19963,9.0
19974,11.0
19984,10.0
19994,10.0
